id,observed_at_utc,created_at_utc,updated_at_utc,latitude,longitude,location_accuracy_meters,mobile_device_gps_source,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,notes,image
9880d74e-bcc7-4569-a3e8-6c582d633922,2022-11-10 20:29:45+00:00,2022-11-10 20:31:29.590687+00:00,2024-11-14 21:45:13.210949+00:00,33.776718,-84.398732,,FALSE,Swamp Sparrow,Melospiza georgiana,swaspa,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/257e07d0-f515-4abc-9769-98df7c8b6429.jpeg
486d9219-acab-4115-9a3c-8222c2381588,2022-11-11 20:27:30+00:00,2022-11-11 20:28:38.229037+00:00,2022-11-28 23:15:34.324458+00:00,33.775509,-84.401822,,FALSE,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/9f09f640-1abc-4a8e-b62e-e9c3304f03a9.jpg
00bb2c6d-2585-40f8-8096-5886eb409f83,2022-11-12 20:15:04.059000+00:00,2022-11-12 20:17:32.962481+00:00,2022-11-12 20:17:32.962505+00:00,33.776004,-84.395854,18.4,TRUE,Dark-eyed Junco,Junco hyemalis,daejun,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Found on the second floor outdoor landing,https://backend-static.dbird.org/uploads/31a05b6c-d489-45cb-9e21-c17b2450eda8.jpeg
36f54614-a634-4d62-9565-bc1bdb87c658,2022-11-21 21:27:50+00:00,2022-11-21 21:42:46.229050+00:00,2022-11-28 23:14:56.565828+00:00,33.778455,-84.399676,,FALSE,Song Sparrow,Melospiza melodia,sonspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Next to window of a building although dotted for anti-collision measure.,https://backend-static.dbird.org/uploads/aa3256e0-28d6-40eb-bc11-2be279ee12c0.jpeg
75c14a53-d465-4bed-ae87-5f680ec77bae,2022-12-08 20:28:39.757000+00:00,2022-12-08 20:29:20.313956+00:00,2022-12-08 20:29:20.313984+00:00,33.773938,-84.398833,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
806f702d-46a9-4cc4-ac6b-ee96eff8ad42,2022-12-14 22:33:20.388000+00:00,2022-12-14 22:33:54.733189+00:00,2022-12-14 22:33:54.733245+00:00,33.777092,-84.396723,16.17,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,INJURED,collision with building/structure,,
60c8adb3-d02b-44a5-aeec-807753c5480b,2023-01-10 14:37:34+00:00,2023-01-11 16:38:48.075182+00:00,2024-11-14 21:09:30.287115+00:00,33.775842,-84.401922,,FALSE,House Finch,Haemorhous mexicanus,houfin,ADULT,FEMALE,DEAD,collision with building/structure,Observer ID: Northern Mockingbird,https://backend-static.dbird.org/uploads/678b74e3-e290-4c0c-9ef6-b3f6ab97560a.jpg
364fd615-b9e7-482a-b042-e633ad1304a8,2023-01-12 17:24:08+00:00,2023-01-12 17:26:06.034635+00:00,2023-01-20 22:41:00.588754+00:00,33.775402,-84.401329,,FALSE,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/3c121adb-6a8f-407b-a23c-14a44e2cd2ae.jpg
8d12a831-a9ab-4104-aac4-5a704b2528f0,2023-01-23 17:57:14+00:00,2023-01-23 17:58:58.275149+00:00,2023-02-15 18:03:30.177315+00:00,33.776976,-84.400583,,FALSE,American Goldfinch,Spinus tristis,amegfi,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/dafdd4fb-2880-41af-bdb0-c0d230629fd0.jpg
b7b26786-15e0-408d-814f-04a1e91d809e,2023-01-25 18:47:02.316000+00:00,2023-01-25 18:48:07.874460+00:00,2023-01-25 18:48:07.874497+00:00,33.77887,-84.406285,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
26845a8d-94e2-487f-b9b9-a70b99b26b32,2023-02-08 02:34:05.420000+00:00,2023-02-08 02:35:11.054664+00:00,2023-02-08 02:35:11.054795+00:00,33.777575,-84.403762,,FALSE,unknown,unknown,,ADULT,UNKNOWN,DEAD,collision with building/structure,,
aa6c088c-4d44-488a-b79b-c1f41fbcb140,2023-03-23 17:45:08+00:00,2023-03-23 17:46:56.222407+00:00,2024-11-14 21:08:32.087101+00:00,33.779266,-84.396313,,FALSE,Black-and-white Warbler,Mniotilta varia,bawwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/d0446913-87e7-4b30-8b1d-0b1cc2ea1f5d.jpeg
fd8e9789-c205-4df0-accc-d44c9556d27f,2023-03-27 23:27:24+00:00,2023-03-27 23:29:07.974558+00:00,2023-06-14 03:53:36.585044+00:00,33.77051,-84.390769,,FALSE,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure,Dead bird killed after collision with transparent glass of North Avenue Dining Hall on Georgia Tech's campus.,https://backend-static.dbird.org/uploads/585f493a-0b77-4431-a915-8e32132fcb50.jpg
c72a562e-318c-4169-9481-c2743230c849,2023-03-29 21:31:29.541000+00:00,2023-03-29 21:35:58.906150+00:00,2023-03-29 21:35:58.906182+00:00,33.775948,-84.396141,,FALSE,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/e1ec74b5-11a8-42bc-a7af-29373226ba91.jpg
693699ea-136e-4e06-9983-100fa2309295,2023-03-30 15:29:13.873000+00:00,2023-03-30 15:35:23.142432+00:00,2023-03-30 15:35:23.142458+00:00,33.775875,-84.396038,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,it's just lying here in the hot sun...,
4c031842-1e0c-4533-9784-3a697c059eee,2023-03-30 22:56:39+00:00,2023-03-30 22:57:18.656714+00:00,2023-06-14 03:53:01.350777+00:00,33.776153,-84.396038,35,TRUE,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/7630964a-eb57-409f-afde-de90425d448f.jpg
5d5918c0-ee0b-4a65-b2c0-627167609526,2023-03-31 15:09:07.909000+00:00,2023-03-31 15:10:37.061549+00:00,2023-03-31 15:10:37.061659+00:00,33.779989,-84.396708,,FALSE,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/df4743c4-f55a-4af7-bea4-a8b4368d64e6.jpg
34e36074-0678-4932-b348-9ecec65ce10f,2023-04-05 14:43:26+00:00,2023-04-05 14:44:23.522519+00:00,2024-11-14 21:07:39.938939+00:00,33.775689,-84.401307,35,TRUE,White-breasted Nuthatch,Sitta carolinensis,whbnut,ADULT,UNKNOWN,DEAD,collision with building/structure,http://www.inaturalist.org/observations/153569269,https://backend-static.dbird.org/uploads/9a92dbf9-5d70-4a02-a049-17036d0a743b.jpeg
5b1cfb1e-c056-45dc-8c8a-21b806f700c9,2023-04-05 15:33:59+00:00,2023-04-05 15:36:15.941071+00:00,2024-11-14 21:07:28.730863+00:00,33.775247,-84.401624,24.06,TRUE,Cedar Waxwing,Bombycilla cedrorum,cedwax,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Scattered feathers and a wing piece. Likely eaten, possibly after a window collision.",https://backend-static.dbird.org/uploads/aed483cd-0666-4e7d-8897-62c32001b338.jpeg
63c98e36-d654-4994-b27a-09c0f8ac24ca,2023-04-06 15:25:09+00:00,2023-04-06 15:29:33.862823+00:00,2024-11-14 21:07:15.348238+00:00,33.780005,-84.396662,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,MALE,DEAD,collision with building/structure,"Collided with windows, found at 11am",https://backend-static.dbird.org/uploads/68e1a6b5-0a15-4e95-bd34-01c9438a1753.jpeg
0908449a-e5f2-4064-ad53-9b81d4e4f9fd,2023-04-07 01:34:26+00:00,2023-04-07 01:36:20.199822+00:00,2023-06-14 03:51:31.652121+00:00,33.776549,-84.39804,,FALSE,Carolina Wren,Thryothorus ludovicianus,carwre,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/a83fc1fc-8708-49ad-9a54-226b1664daa6.jpeg
c6411bb2-e936-4856-98cd-c4ff910e4058,2023-04-08 18:32:03.658000+00:00,2023-04-08 18:45:32.783676+00:00,2023-04-08 18:45:32.783703+00:00,33.780036,-84.397402,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,Poor baby,
a4308a25-5ab8-40ff-be58-b97b9c94ed91,2023-04-09 13:33:02.886000+00:00,2023-04-09 13:34:18.073647+00:00,2023-04-09 13:34:18.073680+00:00,33.780014,-84.397396,,FALSE,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure,"Subsequently flattened by car or foot, however death most likely from window collision",https://backend-static.dbird.org/uploads/db221d4a-edc4-4397-84d9-ebfd33f6b70b.jpeg
08c07bdc-810f-4b70-9683-29d316c9ca6f,2023-04-10 22:59:56.495000+00:00,2023-04-10 23:01:47.491422+00:00,2023-04-10 23:01:47.491450+00:00,33.776073,-84.395122,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
bd7d2a22-bfbb-4dbe-ab35-057924a2732f,2023-04-12 20:28:52+00:00,2023-04-12 20:31:15.730510+00:00,2023-06-14 03:51:08.627289+00:00,33.779776,-84.396602,10,TRUE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Hummingbird died ;(,https://backend-static.dbird.org/uploads/08d1ab73-cb2b-4e3d-96e3-d3ef098c85c0.jpeg
a8d98c3d-5f20-4b45-b907-d5b98e91667b,2023-04-20 16:14:37+00:00,2023-04-20 16:17:51.133153+00:00,2024-11-14 21:05:56.637137+00:00,33.776064,-84.394001,25.8,TRUE,Northern Mockingbird,Mimus polyglottos,normoc,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/aa9f6814-ca44-4bcc-ac04-e20a3bb43591.jpeg
a22272eb-2dfe-4ea1-879b-69acda7243f5,2023-04-23 01:16:35+00:00,2023-04-23 01:17:50.622048+00:00,2024-11-14 21:05:31.214936+00:00,33.77837,-84.396871,,FALSE,American Robin,Turdus migratorius,amerob,JUVENILE,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/65cae9b7-c697-4902-b80a-9c618f36b59d.jpeg
7df509af-17c2-4828-855b-e134611a7d6d,2023-04-23 18:33:57+00:00,2023-04-23 18:34:41.354977+00:00,2024-11-14 21:05:19.497720+00:00,33.779731,-84.396647,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,MALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/8c98d52c-61af-4e38-af80-8f4be6f8d962.jpg
6ef63c47-996d-4948-a392-0ac3dca5641c,2023-04-24 20:14:34+00:00,2023-04-24 20:22:53.163471+00:00,2023-06-14 03:49:59.628275+00:00,33.774632,-84.391189,26.8,TRUE,Black-and-white Warbler,Mniotilta varia,bawwar,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/0d9b4c66-d298-43d4-a43b-885334852b0e.jpg
6aff0069-45b9-4944-a8da-4b78ab409e3a,2023-04-25 23:46:53+00:00,2023-04-25 23:48:26.660586+00:00,2023-06-14 03:50:19.602982+00:00,33.775373,-84.401864,15.87,TRUE,American Goldfinch,Spinus tristis,amegfi,UNKNOWN,UNKNOWN,DEAD,unknown,It's right outside the isye building,https://backend-static.dbird.org/uploads/59af2d39-0480-47c9-bd15-e3d6d25663c9.jpg
8302ffed-bd15-4093-aa2a-b55b562f7b0d,2023-04-27 14:19:08+00:00,2023-04-27 14:20:01.470767+00:00,2023-06-14 03:49:39.837052+00:00,33.7793,-84.396651,42.61,TRUE,Hermit Thrush,Catharus guttatus,herthr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/ec260bbd-e041-4ec0-9fc7-77a436ad568a.jpg
bd845380-5e62-42b0-a536-14c2c9a410e2,2023-04-28 17:03:58+00:00,2023-04-28 17:04:36.668220+00:00,2024-11-14 21:44:55.511793+00:00,33.78001,-84.396755,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/ae889431-342d-41ef-b128-2c0f683b6ded.jpg
45de086c-b5c1-4497-b742-3f554f7905b9,2023-04-28 20:12:03+00:00,2023-04-28 20:13:23.947804+00:00,2024-11-14 21:44:21.328415+00:00,33.780031,-84.396844,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/cf45fc34-e222-4c46-ade6-696be3e4a166.jpg
36d8925c-979c-4954-9feb-f9ab3969eb3e,2023-04-28 22:07:11+00:00,2023-04-29 22:35:51.192821+00:00,2024-11-14 21:44:13.488441+00:00,33.78,-84.396706,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure,It might be some other type of thrush.,https://backend-static.dbird.org/uploads/bc1cb481-b809-4ba0-af27-53bb0043bf75.jpg
faec2bde-abbe-47d5-91f9-e5441dde7b53,2023-04-28 22:07:52.728000+00:00,2023-04-29 22:33:11.120314+00:00,2023-04-29 22:33:11.120341+00:00,33.780039,-84.396738,,FALSE,Red-eyed Vireo,Vireo olivaceus,reevir1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/f24be05d-7915-48d1-a0c3-4a14ae106a22.jpg
5c92a770-ed79-4fba-a84f-3e3a2a99c317,2023-04-29 22:32:43+00:00,2023-04-29 22:34:37.035786+00:00,2023-06-14 03:48:39.582272+00:00,33.779188,-84.397007,29.83,TRUE,Yellow-rumped Warbler,Setophaga coronata,yerwar,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/5d05a7dd-4f43-4cef-919c-50d98b1d8c7e.jpg
a633d41c-2a3f-43d7-b6d6-0478d9a741b9,2023-05-01 13:35:56+00:00,2023-05-01 13:36:44.350969+00:00,2023-06-14 03:47:56.242366+00:00,33.779798,-84.401028,6.27,TRUE,Eastern Bluebird,Sialia sialis,easblu,JUVENILE,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/49fe9edc-acef-4283-bdf5-067c50064695.jpg
b6c9f3f3-92a5-4f8f-ba50-0b4882087c39,2023-05-01 15:06:45+00:00,2023-05-01 15:07:13.879198+00:00,2024-11-14 21:43:46.071122+00:00,33.779673,-84.396694,17.05,TRUE,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/99d3da92-391c-4165-acba-51a6049bc77d.jpg
2ac04efb-846a-4987-b7fa-6798e61722d0,2023-05-01 16:20:28+00:00,2023-05-01 16:22:41.124975+00:00,2024-11-14 21:43:32.412010+00:00,33.779799,-84.396527,,FALSE,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/aa6a9fa1-d02a-43f4-9934-f322a20a6742.jpg
fcbd2df3-9a87-488c-806f-12083201d3e4,2023-05-01 16:31:50+00:00,2023-05-01 16:33:18.680623+00:00,2024-11-14 20:58:21.778242+00:00,33.778662,-84.396887,,FALSE,unknown,unknown,,JUVENILE,UNKNOWN,DEAD,fell out of nest,,https://backend-static.dbird.org/uploads/a23c0fdb-d69c-4d90-a0d8-207b60ad3398.jpg
bc0cb504-9bb4-4c5d-89b9-ca6c898bee53,2023-05-01 17:51:10.776000+00:00,2023-05-01 17:51:54.938903+00:00,2023-05-01 17:51:54.938953+00:00,33.780874,-84.397942,14.25,TRUE,Indigo Bunting,Passerina cyanea,indbun,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/79a9d3fc-c176-454f-808d-7a9b13cfd9b4.jpeg
fa564a07-8d30-4a8d-8f2c-04b1f11f7bcb,2023-05-01 18:20:24+00:00,2023-05-01 18:21:15.207894+00:00,2023-06-14 03:46:20.995506+00:00,33.778851,-84.396815,137.92,TRUE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/4eddb31f-816f-49ad-864f-c508c63523b7.jpg
57e152a9-285d-4adf-9600-eca18bcfd185,2023-05-01 18:38:22.675000+00:00,2023-05-01 18:38:50.805642+00:00,2023-05-01 18:38:50.805666+00:00,33.780022,-84.396256,14.34,TRUE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/5e388f6e-eaed-4540-8bee-6d51a39d3fa4.jpeg
1e30e003-0067-4ba6-8e61-8c18ecd67d98,2023-05-01 20:56:23+00:00,2023-05-01 20:57:08.674918+00:00,2023-06-14 03:46:04.170348+00:00,33.779666,-84.396855,33.56,TRUE,Indigo Bunting,Passerina cyanea,indbun,ADULT,MALE,DEAD,unknown,,https://backend-static.dbird.org/uploads/1fc7782e-51e5-4ab9-b115-7d969e47bf8f.jpeg
ce35c691-9753-4322-9c56-56adac235c06,2023-05-02 03:14:59+00:00,2023-05-02 03:16:01.804831+00:00,2024-11-14 21:43:23.591574+00:00,33.779723,-84.396684,35,TRUE,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,unknown,It’s dead,https://backend-static.dbird.org/uploads/4f90cab6-5860-43c0-8494-42559c6fb654.jpg
a67bb56d-72be-467f-8750-cf7fb24d96cb,2023-05-02 12:38:43.115000+00:00,2023-05-02 12:39:31.574169+00:00,2023-05-02 12:39:31.574193+00:00,33.780091,-84.396711,4.93,TRUE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/6cb6a7e2-0e27-4910-8de1-e1d7705b6b48.jpg
bbe49a21-f796-416f-a3c8-9d504f43974b,2023-05-02 12:39:32.038000+00:00,2023-05-02 12:40:07.963700+00:00,2023-05-02 12:40:07.963732+00:00,33.780244,-84.396725,5,TRUE,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/f92e0649-9902-4d80-9c58-b135cc8be061.jpg
253cc4c3-6c46-4f35-a674-fd53c392e0b2,2023-05-02 12:59:56+00:00,2023-05-02 13:00:45.489952+00:00,2024-11-14 20:56:37.851866+00:00,33.779948,-84.396544,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/aba9e828-faa6-4362-833d-f8df3dd1c1ae.jpg
34ee315a-181d-42dc-8005-8c5ac62d3ce5,2023-05-02 13:00:46+00:00,2023-05-02 13:01:43.459531+00:00,2023-06-14 03:43:23.672537+00:00,33.779868,-84.396573,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/990c29c9-57bc-4c96-b8e5-b2f687d3d431.jpg
9eae8012-9ba5-4bab-b337-116fc15ca641,2023-05-02 17:00:22.067000+00:00,2023-05-02 18:12:35.990736+00:00,2023-05-02 18:12:35.990764+00:00,33.770614,-84.390965,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,unknown,Bird found right outside of rightmost doors from North Avenue South apartment to the North Avenue South parking deck,https://backend-static.dbird.org/uploads/7cc33c58-c062-42dd-8828-8c11108ac603.jpeg
05ff3a4d-36ab-40b9-b664-133c2de57414,2023-05-04 20:52:34+00:00,2023-05-04 20:53:36.260987+00:00,2024-11-14 20:53:21.856118+00:00,33.780062,-84.396749,119.23,TRUE,Red-eyed Vireo,Vireo olivaceus,reevir1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/fc1b2713-d6d8-4f79-9091-9148eaf39376.jpg
91e9ca24-e1cc-47cb-beb4-6139134188ad,2023-05-05 00:19:59.973000+00:00,2023-05-05 00:21:04.696096+00:00,2023-05-05 00:21:04.696122+00:00,33.776901,-84.397367,,FALSE,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/c95f87f8-358c-4a4e-b59e-0be40ded44c6.jpg
580f959c-f170-4479-81ae-e60b5e20b724,2023-05-06 19:48:00+00:00,2023-05-06 19:49:02.714954+00:00,2023-06-14 03:42:44.970822+00:00,33.77979,-84.396684,27.16,TRUE,American Redstart,Setophaga ruticilla,amered,ADULT,MALE,DEAD,collision with building/structure,Found near biotechnology Quad/veterans resource center staircase at GT,https://backend-static.dbird.org/uploads/ad16a0ed-5b47-4447-9779-d173fcae8b2f.jpg
5ad34a01-a249-441e-ad37-c0f2448a6402,2023-05-09 22:33:15.425000+00:00,2023-05-10 22:36:01.304975+00:00,2023-05-10 22:36:01.305339+00:00,33.774934,-84.396114,,FALSE,Red-eyed Vireo,Vireo olivaceus,reevir1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
d88aa917-08c9-47a1-94d1-db5e83f68d2c,2023-05-11 14:22:09.682000+00:00,2023-05-11 14:23:22.230594+00:00,2023-05-11 14:23:22.230621+00:00,33.780008,-84.396669,,FALSE,Blue Grosbeak,Passerina caerulea,blugrb1,ADULT,FEMALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/d0ae6a5b-b573-466e-a827-e1e1e67773de.jpg
dddef486-a9d2-42b7-a389-218954c47f7c,2023-05-14 20:51:00.174000+00:00,2023-05-14 20:53:03.093657+00:00,2023-05-14 20:53:03.093687+00:00,33.773819,-84.391286,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
7c78d139-4a0e-4796-b377-194ca9b12c5f,2023-05-19 13:27:53.041000+00:00,2023-05-19 15:12:37.834091+00:00,2023-05-19 15:12:37.834126+00:00,33.779758,-84.396591,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/50618e3d-d5f8-4a32-948f-21881f57b6f9.jpg
9374f076-9c8e-4638-9161-2e6527cba750,2023-05-23 13:06:08.476000+00:00,2023-05-23 13:08:22.648519+00:00,2023-05-23 13:08:22.648550+00:00,33.773596,-84.391329,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,up the stairs,
765a5487-2c1c-4035-a3bc-97a9d71b993e,2023-05-23 22:46:34+00:00,2023-05-23 22:48:32.270439+00:00,2023-06-14 03:37:49.943434+00:00,33.77668,-84.396704,,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/5f573952-282f-4175-881f-2e1fd55f424e.jpeg
54f3aa7b-657a-422b-b60b-aa005a78638e,2023-05-25 00:20:04.757000+00:00,2023-05-25 00:50:09.982371+00:00,2023-05-25 00:50:09.982398+00:00,33.776435,-84.396724,,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/2e98a314-a993-4165-91d7-c88a46aafd25.jpg
cf5835c3-6856-460b-854e-5c1ff1666a4d,2023-05-25 00:20:28.741000+00:00,2023-05-25 00:48:00.129249+00:00,2023-05-25 00:48:00.129274+00:00,33.776395,-84.396724,,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,ADULT,UNKNOWN,DEAD,unknown,,
8df1b44a-5086-4f90-b1dd-ae5f6a4ee5d9,2023-07-13 23:52:57+00:00,2023-07-13 23:54:36.047773+00:00,2023-08-22 19:21:48.511412+00:00,33.780036,-84.396778,,FALSE,Blue Jay,Cyanocitta cristata,blujay,JUVENILE,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/518869a3-230a-4c42-aadc-0632620b3843.jpg
0dd7792a-2f60-4f5e-ad27-a143ddb60b81,2023-07-17 14:13:31+00:00,2023-07-17 14:16:51.543546+00:00,2023-08-22 19:33:58.801293+00:00,33.775835,-84.39316,,FALSE,Black-and-white Warbler,Mniotilta varia,bawwar,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/2f63958b-6bdf-4272-bf19-ce1ed15c1b89.jpg
55b5497b-6092-4b9b-8ed4-28c404b2e8be,2023-08-14 15:51:53+00:00,2023-08-14 15:53:17.281634+00:00,2023-08-22 19:26:44.182535+00:00,33.779923,-84.396655,,FALSE,Black-and-white Warbler,Mniotilta varia,bawwar,ADULT,FEMALE,DEAD,collision with building/structure,ID’d 8/22 by Amanda using this reference: https://www.natureinstruct.org/piranga/browse?projectId=3&id=4D207AF69A79DDCF&type=ref,https://backend-static.dbird.org/uploads/6a1ca1e2-4e39-4eba-977c-89ca1d583e9c.jpg
d239c87a-bac4-4486-95af-3ce09165df2e,2023-08-21 14:03:42.265000+00:00,2023-08-21 14:05:37.391732+00:00,2023-08-21 14:05:37.391768+00:00,33.779786,-84.396586,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,it’s outside the door of 2nd floor of molecular science and engineering building,
600badf3-005f-4a11-9bdf-6c8fd2599d2e,2023-08-21 14:05:37+00:00,2023-08-21 14:07:12.234581+00:00,2024-11-14 20:49:45.604322+00:00,33.779779,-84.396452,,FALSE,Northern Parula,Setophaga americana,norpar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Its outside the door on 2nd floor of molecular science and engineering building,https://backend-static.dbird.org/uploads/7400ea6c-5fee-49ea-9263-4017fb98982e.jpg
fa838073-7518-4112-80af-4129ad24af8f,2023-08-22 15:51:10.562000+00:00,2023-08-22 15:53:18.824338+00:00,2023-08-22 15:53:18.824367+00:00,33.775196,-84.401559,,FALSE,American Robin,Turdus migratorius,amerob,JUVENILE,UNKNOWN,DEAD,collision with building/structure,"Stuck in tree limbs, first report was yesterday",https://backend-static.dbird.org/uploads/6f6eafcf-1a38-4f1f-83ec-183dcc84394f.jpeg
390d2e5f-cb46-482c-b29f-672720089505,2023-08-27 21:25:00.258000+00:00,2023-08-27 21:27:00.689108+00:00,2023-08-27 21:27:00.689139+00:00,33.779849,-84.396604,35,TRUE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,UNKNOWN,DEAD,collision with building/structure,Bird is outside the door leading to ground floor elevators outside of MoSE,
e0a1d951-683e-4824-bb2a-828d59ddb397,2023-08-28 02:00:36+00:00,2023-09-04 14:08:46.130631+00:00,2023-09-13 16:40:12.984657+00:00,33.78,-84.396619,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Hummingbird,https://backend-static.dbird.org/uploads/2f08551b-a944-41e6-b653-a521639cd8c9.jpg
14888d84-b163-4d39-897e-5215c9341abb,2023-09-02 04:34:41+00:00,2023-10-03 16:31:11.328705+00:00,2024-11-14 20:49:05.532038+00:00,33.780031,-84.40349,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,FEMALE,DEAD,collision with building/structure,Found dead in the middle of the sidewalk. Beak looked slightly bent,https://backend-static.dbird.org/uploads/066a6042-82be-42fd-a8ba-0c7740e144d3.jpeg
